"organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"Kenai Watershed Forum","KENAI_WQX-10000425_2009-04-28_07:30:00",2009-04-28,07:30:00,"AKDT","KENAI_WQX-10000425","Zinc",5.58,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000425_07/25/2006_08:13:00",2006-07-25,08:13:00,"AKDT","KENAI_WQX-10000425","Magnesium",0.969,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000425_07/16/2002_07:45:00",2002-07-16,07:45:00,"AKDT","KENAI_WQX-10000425","Specific conductance",69.5,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000425_07/16/2002_07:45:00",2002-07-16,07:45:00,"AKDT","KENAI_WQX-10000425","Magnesium",0.82,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000425_04/11/2001_08:20:00",2001-04-11,08:20:00,"AKDT","KENAI_WQX-10000425","Turbidity",3.7,"NTU","Final","Actual","8195","HACH","Determination of Turbidity","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,101,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000425_2006-04-25_10:30:00",2006-04-25,10:30:00,"AKDT","KENAI_WQX-10000425","Turbidity",10.39,"NTU","Final","Actual","8195","HACH","Determination of Turbidity","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000425_2009-07-21_08:05:00",2009-07-21,08:05:00,"AKDT","KENAI_WQX-10000425","Specific conductance",81.1,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000425_2009-04-28_07:30:00",2009-04-28,07:30:00,"AKDT","KENAI_WQX-10000425","Total suspended solids",0,"mg/l","Final","Actual","2540-D","APHA","2540 D ~ Total Suspended Solids in Water","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000425_04/22/2008_08:10:00",2008-04-22,08:10:00,"AKST","KENAI_WQX-10000425","Total suspended solids",4.8,"mg/l","Final","Actual","2540-D","APHA","2540 D ~ Total Suspended Solids in Water","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000425_07/22/2003_07:10:00",2003-07-22,07:10:00,"AKDT","KENAI_WQX-10000425","Turbidity",9.8,"NTU","Final","Actual","8195","HACH","Determination of Turbidity","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000425_04/29/2003_07:00:00",2003-04-29,07:00:00,"AKDT","KENAI_WQX-10000425","Calcium",11,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000425_07/22/2003_07:10:00",2003-07-22,07:10:00,"AKDT","KENAI_WQX-10000425","Toluene",0.49,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000425_04/10/2002_08:33:00",2002-04-10,08:33:00,"AKST","KENAI_WQX-10000425","Specific conductance",90.4,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,100,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000425_2001-07-24_08:11:00",2001-07-24,08:11:00,"AKDT","KENAI_WQX-10000425","Calcium",14,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000024_2010-07-27_11:37:00",2010-07-27,11:37:00,"AKDT","KENAI_WQX-10000024","Total suspended solids",90.4,"mg/l","Final","Actual","2540-D","APHA","2540 D ~ Total Suspended Solids in Water","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000024_2011-04-26_09:00:00",2011-04-26,09:00:00,"AKDT","KENAI_WQX-10000024","Calcium",6.35,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000025_07/20/2004_10:30:00",2004-07-20,10:30:00,"AKDT","KENAI_WQX-10000025","Turbidity",9.5,"NTU","Final","Actual","8195","HACH","Determination of Turbidity","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000024_2006-04-25_13:31:00",2006-04-25,13:31:00,"AKDT","KENAI_WQX-10000024","Arsenic",2.38,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000025_07/18/2000_09:06:00",2000-07-18,09:06:00,"AKDT","KENAI_WQX-10000025","Magnesium",1.3,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000024_04/29/2003_09:30:00",2003-04-29,09:30:00,"AKDT","KENAI_WQX-10000024","Magnesium",3,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000025_04/29/2003_11:30:00",2003-04-29,11:30:00,"AKDT","KENAI_WQX-10000025","Specific conductance",70.8,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000024_04/29/2003_09:30:00",2003-04-29,09:30:00,"AKDT","KENAI_WQX-10000024","Phosphorus",0.13,"mg/l","Final","Actual","4500-P-E","APHA","4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000025_2009-07-21_13:00:00",2009-07-21,13:00:00,"AKDT","KENAI_WQX-10000025","Inorganic nitrogen (nitrate and nitrite)",0.145,"mg/l","Final","Actual","4500-NO3(E)","APHA","4500 NO3 E  ~ Nitrate in Water- Cadmium Reduction","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000025_2007-05-01_11:23:00",2007-05-01,11:23:00,"AKDT","KENAI_WQX-10000025","Iron",0.723,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000025_07/22/2003_10:45:00",2003-07-22,10:45:00,"AKDT","KENAI_WQX-10000025","Iron",0.53,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000025_04/22/2008_09:22:00",2008-04-22,09:22:00,"AKST","KENAI_WQX-10000025","Arsenic",1.98,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000024_2009-04-28_12:48:00",2009-04-28,12:48:00,"AKDT","KENAI_WQX-10000024","Fecal Coliform",86,"#/100ml","Final","Actual","9222D","APHA","9222 D ~ Membrane filtration test for fecal coliforms","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000024_04/26/2005_12:00:00",2005-04-26,12:00:00,"AKDT","KENAI_WQX-10000024","Phosphorus",0.23,"mg/l","Final","Actual","4500-P-E","APHA","4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000024_07/17/2007_11:47:00",2007-07-17,11:47:00,"AKDT","KENAI_WQX-10000024","Calcium",9.45,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000025_07/16/2002_10:52:00",2002-07-16,10:52:00,"AKDT","KENAI_WQX-10000025","Inorganic nitrogen (nitrate and nitrite)",0.2,"mg/l","Final","Actual","4500-NO3(E)","APHA","4500 NO3 E  ~ Nitrate in Water- Cadmium Reduction","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000025_2001-07-24_10:00:00",2001-07-24,10:00:00,"AKDT","KENAI_WQX-10000025","Magnesium",0.962,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000025_07/17/2007_10:35:00",2007-07-17,10:35:00,"AKDT","KENAI_WQX-10000025","Copper",0.304,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000024_2010-04-27_11:52:00",2010-04-27,11:52:00,"AKDT","KENAI_WQX-10000024","Arsenic",1.97,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,117,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2007_16:45:00",2007-07-22,16:45:00,"AKST","KENAI_WQX-10000066","Ethylbenzene",0.95,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_16:13:00",2004-07-24,16:13:00,"AKDT","KENAI_WQX-10000066","m,p-Xylene",2,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2009_09:53:00",2009-07-18,09:53:00,"AKDT","KENAI_WQX-10000066","Benzene",0.7,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_05/01/2007_09:10:00",2007-05-01,09:10:00,"AKDT","KENAI_WQX-10000002","Calcium",111,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/27/2002_13:12:00",2002-07-27,13:12:00,"AKDT","KENAI_WQX-10000066","o-Xylene",0.88,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2007_19:03:00",2007-07-24,19:03:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",9.44,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_04/29/2003_08:15:00",2003-04-29,08:15:00,"AKDT","KENAI_WQX-10000002","Phosphorus",0.22,"mg/l","Final","Actual","4500-P-E","APHA","4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_16:13:00",2004-07-24,16:13:00,"AKDT","KENAI_WQX-10000066","o-Xylene",0.61,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_07/26/2005_14:50:00",2005-07-26,14:50:00,"AKDT","KENAI_WQX-10000002","Lead",2.73,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_05/01/2007_09:10:00",2007-05-01,09:10:00,"AKDT","KENAI_WQX-10000002","Fecal Coliform",20,"cfu/100ml","Final","Calculated","9222D","APHA","9222 D ~ Membrane filtration test for fecal coliforms","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_09:04:00",2004-07-24,09:04:00,"AKDT","KENAI_WQX-10000066","Benzene",0.55,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_19:27:00",2004-07-24,19:27:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",11.38,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_07/20/2004_13:20:00",2004-07-20,13:20:00,"AKDT","KENAI_WQX-10000002","Turbidity",183.5,"uS/cm","Final","Actual","8195","HACH","Determination of Turbidity","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/29/2008_16:20:00",2008-07-29,16:20:00,"AKDT","KENAI_WQX-10000066","Toluene",1.5,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2006_14:10:00",2006-07-21,14:10:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",11.8,"ug/l","Final","Calculated","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_03:13:00",2004-07-24,03:13:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",2.88,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_20:00:00",2008-07-22,20:00:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",2.49,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2006_14:49:00",2006-07-18,14:49:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",11,"ug/l","Final","Calculated","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/14/2004_10:02:00",2004-07-14,10:02:00,"AKDT","KENAI_WQX-10000066","o-Xylene",0.54,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,196,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_2012/07/31_09:05:00",2012-07-31,09:05:00,"AKDT","KENAI_WQX-10000002","Magnesium",5.68,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_2011-04-26_09:15:00",2011-04-26,09:15:00,"AKDT","KENAI_WQX-10000002","Total suspended solids",60,"mg/l","Final","Actual","2540-D","APHA","2540 D ~ Total Suspended Solids in Water","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000131_07/24/2007_18:30:00",2007-07-24,18:30:00,"AKDT","KENAI_WQX-10000131","Benzene, toluene, ethyl benzene, xylenes mix",4.31,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","05.0","KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000131_07/21/2007_13:10:00",2007-07-21,13:10:00,"AKST","KENAI_WQX-10000131","o-Xylene",0.72,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","05.0","KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000131_07/22/2007_10:30:00",2007-07-22,10:30:00,"AKST","KENAI_WQX-10000131","m,p-Xylene",1.9,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","05.0","KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000131_07/22/2007_18:40:00",2007-07-22,18:40:00,"AKST","KENAI_WQX-10000131","Toluene",3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","05.0","KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000131_07/22/2007_13:35:00",2007-07-22,13:35:00,"AKST","KENAI_WQX-10000131","Benzene",0.91,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","05.0","KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000015_2012-05-01_09:41",2012-05-01,09:41:00,"AKDT","KENAI_WQX-10000015","Total suspended solids",81.5,"mg/l","Final","Actual","2540-D","APHA","2540 D ~ Total Suspended Solids in Water","KBL","t","10.0","KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
