OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifie,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_21.0-2021-07-27-Na,Field Msr/Obs,Water,Surface Water,7/27/2021,10:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000021,KBL_m_21.0,NA,,,,60.476634,-151.082099,,,,,Water Bottle,STORET-1058878968,,,Sodium,"Filtered, field",1350,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_21.0-2021-07-27-Na/results/1058878968/resdetectqntlmts,Lower Quantitation Limit,500,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_22.0-2021-07-27-Sn,Field Msr/Obs,Water,Surface Water,7/27/2021,11:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000022,KBL_t_22.0,NA,,,,60.483364,-151.057656,,,,,Water Bottle,STORET-1058878985,,,Tin,"Filtered, field",2.88,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_22.0-2021-07-27-Sn/results/1058878985/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_21.0-2021-05-11-Zn,Field Msr/Obs,Water,Surface Water,5/11/2021,10:02:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000021,KBL_m_21.0,NA,,,,60.476634,-151.082099,,,,,Water Bottle,STORET-1058879204,Not Detected,,Zinc,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_21.0-2021-05-11-Zn/results/1058879204/resdetectqntlmts,Lower Quantitation Limit,10,ug/L,,2025-03-28T15:47:48,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_22.0-2021-07-27-Total Fe,Field Msr/Obs,Water,Surface Water,7/27/2021,11:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000022,KBL_t_22.0,NA,,,,60.483364,-151.057656,,,,,Water Bottle,STORET-1058878728,,,Iron,Unfiltered,1.07,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_22.0-2021-07-27-Total%20Fe/results/1058878728/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_30.0-2021-07-27-V,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000024,KBL_t_30.0,NA,,,,60.489963,-150.860982,,,,,Water Bottle,STORET-1058879173,Not Detected,,Vanadium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_30.0-2021-07-27-V/results/1058879173/resdetectqntlmts,Lower Quantitation Limit,20,ug/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_74.0-2021-07-27-Total Fe,Field Msr/Obs,Water,Surface Water,7/27/2021,8:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000032,KBL_t_74.0,NA,,,,60.484622,-149.993955,,,,,Water Bottle,STORET-1058878745,Not Detected,,Iron,Unfiltered,NA,mg/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_74.0-2021-07-27-Total%20Fe/results/1058878745/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_31.0-2021-05-11-Total Ca,Field Msr/Obs,Water,Surface Water,5/11/2021,10:13:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000025,KBL_m_31.0,NA,,,,60.498284,-150.863121,,,,,Water Bottle,STORET-1058878550,,,Calcium,Unfiltered,11.1,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_31.0-2021-05-11-Total%20Ca/results/1058878550/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_36.0-2021-07-27-TSS,Field Msr/Obs,Water,Surface Water,7/27/2021,11:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000026,KBL_t_36.0,,,,,60.53687,-150.754724,,,,,Water Bottle,STORET-1058879144,,,Total suspended solids,,1.3,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,,https://www.nemi.gov/methods/method_summary/9819/,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",7/28/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_36.0-2021-07-27-TSS/results/1058879144/resdetectqntlmts,Lower Quantitation Limit,1,mg/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_21.0-2021-07-27-Ba,Field Msr/Obs,Water,Surface Water,7/27/2021,10:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000021,KBL_m_21.0,NA,,,,60.476634,-151.082099,,,,,Water Bottle,STORET-1058878452,,,Barium,"Filtered, field",8.69,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_21.0-2021-07-27-Ba/results/1058878452/resdetectqntlmts,Lower Quantitation Limit,3,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_01.5-2021-07-27-Nitrate_Nitrite-N,Field Msr/Obs,Water,Surface Water,7/27/2021,10:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000002,KBL_m_01.5,NA,,,,60.54368,-151.22294,,,,,Water Bottle,STORET-1058879042,Not Detected,as NO2+NO3,Nitrate + Nitrite,Total,NA,mg/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-NO3(F),APHA,4500 NO3 F ~ Nitrate in Water- Automated Cadmium Reduction,,https://www.nemi.gov/methods/method_summary/7416/,"SGS North America, Anchorage, Alaska",8/2/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_01.5-2021-07-27-Nitrate_Nitrite-N/results/1058879042/resdetectqntlmts,Lower Quantitation Limit,0.2,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-07-27-Sn,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878988,Not Detected,,Tin,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-07-27-Sn/results/1058878988/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_18.0-2021-05-11-Total Ca,Field Msr/Obs,Water,Surface Water,5/11/2021,11:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000018,KBL_m_18.0,NA,,,,60.502005,-151.106973,,,,,Water Bottle,STORET-1058878538,,,Calcium,Unfiltered,10.1,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_18.0-2021-05-11-Total%20Ca/results/1058878538/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_10.0-2021-07-27-Tl,Field Msr/Obs,Water,Surface Water,7/27/2021,9:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000015,KBL_t_10.0,NA,,,,60.548029,-151.14324,,,,,Water Bottle,STORET-1058878976,Not Detected,,Thallium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_10.0-2021-07-27-Tl/results/1058878976/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_06.5-2021-07-27-Ag,Field Msr/Obs,Water,Surface Water,7/27/2021,9:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000005,KBL_m_06.5,NA,,,,60.54081,-151.18278,,,,,Water Bottle,STORET-1058878947,Not Detected,,Silver,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_06.5-2021-07-27-Ag/results/1058878947/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_74.0-2021-05-11-As,Field Msr/Obs,Water,Surface Water,5/11/2021,9:34:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000032,KBL_t_74.0,NA,,,,60.484622,-149.993955,,,,,Water Bottle,STORET-1058878440,Not Detected,,Arsenic,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_74.0-2021-05-11-As/results/1058878440/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-07-27-K,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878909,,,Potassium,"Filtered, field",3010,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-07-27-K/results/1058878909/resdetectqntlmts,Lower Quantitation Limit,500,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_19.0-2021-05-11-As,Field Msr/Obs,Water,Surface Water,5/11/2021,12:09:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000020,KBL_t_19.0,NA,,,,60.482318,-151.127053,,,,,Water Bottle,STORET-1058878427,Not Detected,,Arsenic,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_19.0-2021-05-11-As/results/1058878427/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_22.0-2021-07-27-As,Field Msr/Obs,Water,Surface Water,7/27/2021,11:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000022,KBL_t_22.0,NA,,,,60.483364,-151.057656,,,,,Water Bottle,STORET-1058878408,,,Arsenic,"Filtered, field",8.75,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_22.0-2021-07-27-As/results/1058878408/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_30.0-2021-07-27-Ca,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000024,KBL_t_30.0,NA,,,,60.489963,-150.860982,,,,,Water Bottle,STORET-1058878524,,,Calcium,"Filtered, field",11800,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_30.0-2021-07-27-Ca/results/1058878524/resdetectqntlmts,Lower Quantitation Limit,500,ug/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_18.0-2021-07-27-Sn,Field Msr/Obs,Water,Surface Water,7/27/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000018,KBL_m_18.0,NA,,,,60.502005,-151.106973,,,,,Water Bottle,STORET-1058878993,Not Detected,,Tin,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_18.0-2021-07-27-Sn/results/1058878993/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_18.0-2021-07-27-Zn,Field Msr/Obs,Water,Surface Water,7/27/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000018,KBL_m_18.0,NA,,,,60.502005,-151.106973,,,,,Water Bottle,STORET-1058879187,,,Zinc,"Filtered, field",15.2,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_18.0-2021-07-27-Zn/results/1058879187/resdetectqntlmts,Lower Quantitation Limit,10,ug/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_43.0-2021-07-27-Ethylbenzene,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000028,KBL_m_43.0,NA,,,,60.489844,-150.636905,,,,,Water Bottle,STORET-1058878652,Not Detected,,Ethylbenzene,Volatile,NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,8260D,USEPA,8260 D ~ Volatile Organic Compounds by GC/MS,,,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_43.0-2021-07-27-Ethylbenzene/results/1058878652/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_50.0-2021-05-11-As,Field Msr/Obs,Water,Surface Water,5/11/2021,7:22:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000030,KBL_m_50.0,NA,,,,60.467517,-150.507789,,,,,Water Bottle,STORET-1058878438,Not Detected,,Arsenic,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_50.0-2021-05-11-As/results/1058878438/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_30.0-2021-07-27-Mo,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000024,KBL_t_30.0,NA,,,,60.489963,-150.860982,,,,,Water Bottle,STORET-1058878872,Not Detected,,Molybdenum,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_30.0-2021-07-27-Mo/results/1058878872/resdetectqntlmts,Lower Quantitation Limit,2,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_12.5-2021-07-27-Mn,Field Msr/Obs,Water,Surface Water,7/27/2021,10:28:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000017,KBL_m_12.5,NA,,,,60.533743,-151.099258,,,,,Water Bottle,STORET-1058878853,,,Manganese,"Filtered, field",1.53,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_12.5-2021-07-27-Mn/results/1058878853/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_10.0-2021-07-27-Na,Field Msr/Obs,Water,Surface Water,7/27/2021,9:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000015,KBL_t_10.0,NA,,,,60.548029,-151.14324,,,,,Water Bottle,STORET-1058878963,,,Sodium,"Filtered, field",5090,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_10.0-2021-07-27-Na/results/1058878963/resdetectqntlmts,Lower Quantitation Limit,500,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_19.0-2021-05-11-Cr,Field Msr/Obs,Water,Surface Water,5/11/2021,12:09:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000020,KBL_t_19.0,NA,,,,60.482318,-151.127053,,,,,Water Bottle,STORET-1058878578,Not Detected,,Chromium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_19.0-2021-05-11-Cr/results/1058878578/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_12.5-2021-07-27-Sn,Field Msr/Obs,Water,Surface Water,7/27/2021,10:28:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000017,KBL_m_12.5,NA,,,,60.533743,-151.099258,,,,,Water Bottle,STORET-1058878992,Not Detected,,Tin,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_12.5-2021-07-27-Sn/results/1058878992/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:45,STORET
